flight_date,month,day_of_week,dep_hour,airline,airline_name,origin,dest,origin_city,dest_city,distance,origin_weather,dest_weather,airport_congestion,aircraft_age,turnaround_time,maintenance_flag,carrier_delay_history,nas_delay,dep_delay_minutes,is_delayed
2023-11-04,11,5,20,B6,JetBlue Airways,MSP,DTW,Minneapolis,Detroit,1146.3,Thunderstorm,Fog,62,9,38.1,0,12.3,3.1,15,1
2023-01-02,1,0,13,B6,JetBlue Airways,MSP,ATL,Minneapolis,Atlanta,1637.6,Snow,Fog,58,17,42.6,0,26.7,0.0,44,1
2023-12-22,12,4,9,AS,Alaska Airlines,DFW,SEA,Dallas/Fort Worth,Seattle,3215.1,Cloudy,Snow,88,10,37.3,1,20.4,3.0,15,1
2023-08-11,8,4,14,UA,United Airlines,DFW,ORD,Dallas/Fort Worth,Chicago O'Hare,1399.8,Clear,Clear,79,22,58.2,1,1.4,5.1,81,1
2023-12-17,12,6,17,UA,United Airlines,PHL,SLC,Philadelphia,Salt Lake City,4089.7,Cloudy,Rain,88,15,31.2,0,21.3,0.0,76,1
2023-07-19,7,2,16,DL,Delta Air Lines,BWI,MIA,Baltimore,Miami,1601.6,Snow,Rain,62,5,45.9,0,15.6,0.0,175,1
2023-04-01,4,5,21,WN,Southwest Airlines,MIA,MSP,Miami,Minneapolis,2510.9,Clear,Thunderstorm,68,1,34.5,0,0.0,0.2,0,0
2023-07-17,7,0,14,WN,Southwest Airlines,LAX,SEA,Los Angeles,Seattle,1514.4,Fog,Snow,83,10,50.5,0,12.2,0.0,18,1
2023-08-31,8,3,9,F9,Frontier Airlines,LAS,JFK,Las Vegas,New York JFK,4742.2,Thunderstorm,Clear,72,5,25.6,0,11.9,0.0,15,1
2023-02-08,2,2,12,B6,JetBlue Airways,DFW,LAX,Dallas/Fort Worth,Los Angeles,2345.6,Snow,Cloudy,76,2,41.1,0,32.1,0.0,-2,0
2023-12-15,12,4,20,UA,United Airlines,LAS,ATL,Las Vegas,Atlanta,3361.7,Cloudy,Snow,75,23,67.9,1,18.2,0.0,76,1
2023-10-01,10,6,13,F9,Frontier Airlines,BOS,DTW,Boston,Detroit,1387.1,Fog,Snow,83,7,15.0,0,34.2,0.0,15,1
2023-08-30,8,2,20,NK,Spirit Airlines,MSP,DTW,Minneapolis,Detroit,1107.9,Clear,Cloudy,63,7,54.2,1,22.5,0.0,15,1
2023-05-30,5,1,19,DL,Delta Air Lines,DEN,LAS,Denver,Las Vegas,1220.8,Thunderstorm,Snow,112,12,47.1,0,20.5,0.0,1,0
2023-03-26,3,6,19,AA,American Airlines,PHL,BOS,Philadelphia,Boston,621.2,Fog,Fog,96,7,41.7,0,4.5,10.2,36,1
2023-03-12,3,6,15,F9,Frontier Airlines,DEN,MIA,Denver,Miami,3039.1,Thunderstorm,Thunderstorm,81,4,47.5,0,13.5,0.0,93,1
2023-11-18,11,5,11,B6,JetBlue Airways,DFW,MCO,Dallas/Fort Worth,Orlando,1796.3,Wind,Cloudy,85,6,55.1,0,32.2,0.0,9,0
2023-09-07,9,3,19,F9,Frontier Airlines,ORD,PHX,Chicago O'Hare,Phoenix,2831.1,Cloudy,Cloudy,99,7,39.9,0,17.3,10.5,29,1
2023-04-26,4,2,13,F9,Frontier Airlines,JFK,DFW,New York JFK,Dallas/Fort Worth,2677.6,Wind,Snow,84,16,18.0,0,25.7,0.0,25,1
2023-12-27,12,2,12,WN,Southwest Airlines,LGA,DTW,New York LaGuardia,Detroit,1110.4,Snow,Snow,89,8,33.2,0,24.1,5.0,6,0
2023-09-06,9,2,22,AS,Alaska Airlines,CLT,DEN,Charlotte,Denver,2619.9,Clear,Snow,59,2,23.8,1,25.9,2.1,35,1
2023-07-15,7,5,18,F9,Frontier Airlines,DEN,DTW,Denver,Detroit,2413.6,Clear,Wind,99,21,39.6,0,29.5,0.0,15,1
2023-03-04,3,5,6,F9,Frontier Airlines,BOS,PHL,Boston,Philadelphia,545.3,Snow,Snow,64,19,60.2,0,7.8,0.0,0,0
2023-08-02,8,2,6,NK,Spirit Airlines,MSP,LAS,Minneapolis,Las Vegas,2642.5,Rain,Clear,52,18,36.6,0,18.1,0.0,-4,0
2023-09-04,9,0,11,DL,Delta Air Lines,DTW,BWI,Detroit,Baltimore,788.6,Cloudy,Rain,53,15,70.5,0,19.9,0.0,9,0
2023-04-16,4,6,20,AS,Alaska Airlines,PHL,LAS,Philadelphia,Las Vegas,4391.7,Snow,Clear,66,18,38.1,0,18.2,0.0,23,1
2023-08-08,8,1,15,WN,Southwest Airlines,DEN,SLC,Denver,Salt Lake City,821.5,Cloudy,Clear,75,6,29.5,0,12.9,0.0,-5,0
2023-03-17,3,4,11,NK,Spirit Airlines,MIA,LGA,Miami,New York LaGuardia,1814.2,Cloudy,Thunderstorm,80,13,40.7,0,26.7,3.2,65,1
2023-03-17,3,4,12,AS,Alaska Airlines,MIA,SEA,Miami,Seattle,5350.9,Cloudy,Fog,82,21,39.0,0,27.4,0.0,81,1
2023-11-04,11,5,20,AS,Alaska Airlines,DFW,LAS,Dallas/Fort Worth,Las Vegas,2127.1,Cloudy,Rain,76,3,24.6,0,8.3,0.0,38,1
2023-06-03,6,5,12,AA,American Airlines,LGA,PHX,New York LaGuardia,Phoenix,4333.7,Snow,Thunderstorm,87,15,34.8,0,24.0,0.0,76,1
2023-12-17,12,6,15,WN,Southwest Airlines,LAX,SFO,Los Angeles,San Francisco,635.7,Cloudy,Thunderstorm,93,18,41.8,0,24.3,0.0,158,1
2023-12-23,12,5,5,AS,Alaska Airlines,SEA,MCO,Seattle,Orlando,5053.9,Cloudy,Rain,57,2,42.3,0,18.9,0.0,-3,0
2023-09-25,9,0,12,NK,Spirit Airlines,BOS,DFW,Boston,Dallas/Fort Worth,3085.1,Wind,Fog,84,11,15.0,0,10.0,0.0,9,0
2023-01-18,1,2,13,F9,Frontier Airlines,DFW,MIA,Dallas/Fort Worth,Miami,2090.0,Fog,Thunderstorm,81,6,25.1,0,28.4,16.1,33,1
2023-10-04,10,2,13,AA,American Airlines,PHL,JFK,Philadelphia,New York JFK,232.8,Snow,Cloudy,58,7,33.7,0,0.0,0.0,305,1
2023-05-05,5,4,15,UA,United Airlines,MIA,BWI,Miami,Baltimore,1453.2,Clear,Snow,67,6,38.3,0,20.9,0.0,20,1
2023-01-15,1,6,13,AS,Alaska Airlines,LAX,MSP,Los Angeles,Minneapolis,2929.9,Cloudy,Snow,82,22,40.3,0,2.5,0.0,132,1
2023-06-26,6,0,12,B6,JetBlue Airways,PHL,BWI,Philadelphia,Baltimore,234.0,Clear,Cloudy,66,14,43.8,0,3.5,0.0,2,0
2023-10-25,10,2,17,NK,Spirit Airlines,ORD,DTW,Chicago O'Hare,Detroit,560.0,Snow,Cloudy,101,14,49.3,0,14.5,20.0,106,1
2023-09-19,9,1,11,NK,Spirit Airlines,LAX,CLT,Los Angeles,Charlotte,4206.1,Snow,Thunderstorm,85,9,35.4,0,0.0,3.9,15,1
2023-09-30,9,5,8,AA,American Airlines,BOS,PHX,Boston,Phoenix,4606.7,Thunderstorm,Fog,98,12,48.6,0,16.1,9.3,106,1
2023-12-18,12,0,17,NK,Spirit Airlines,PHX,LAS,Phoenix,Las Vegas,489.9,Clear,Clear,94,17,28.7,0,24.6,0.0,22,1
2023-05-18,5,3,16,B6,JetBlue Airways,DTW,JFK,Detroit,New York JFK,1106.4,Rain,Wind,58,1,51.4,0,22.7,0.0,1,0
2023-08-22,8,1,12,B6,JetBlue Airways,MIA,SEA,Miami,Seattle,5254.4,Thunderstorm,Wind,74,9,54.2,1,8.2,0.0,48,1
2023-07-18,7,1,16,WN,Southwest Airlines,ORD,MIA,Chicago O'Hare,Miami,1935.6,Thunderstorm,Fog,74,1,30.1,0,2.5,0.7,170,1
2023-07-28,7,4,13,B6,JetBlue Airways,ATL,JFK,Atlanta,New York JFK,1509.2,Cloudy,Fog,104,21,27.0,0,20.9,0.0,15,1
2023-02-11,2,5,11,UA,United Airlines,ORD,MCO,Chicago O'Hare,Orlando,1694.3,Clear,Snow,95,23,43.9,0,18.7,0.0,2,0
2023-06-17,6,5,10,AS,Alaska Airlines,PHX,JFK,Phoenix,New York JFK,4320.0,Clear,Wind,60,6,29.2,0,19.6,1.4,-5,0
2023-01-07,1,5,16,AS,Alaska Airlines,DTW,MCO,Detroit,Orlando,1549.0,Snow,Cloudy,62,3,36.5,0,0.0,0.0,170,1
2023-07-02,7,6,9,DL,Delta Air Lines,SLC,ORD,Salt Lake City,Chicago O'Hare,2718.9,Wind,Fog,61,13,51.6,0,21.3,0.0,6,0
2023-10-14,10,5,11,UA,United Airlines,MSP,SFO,Minneapolis,San Francisco,3326.1,Snow,Fog,67,22,42.2,0,17.9,0.0,151,1
2023-09-29,9,4,19,AA,American Airlines,JFK,MSP,New York JFK,Minneapolis,2266.2,Cloudy,Fog,90,20,44.6,0,9.8,0.0,15,1
2023-03-01,3,2,5,UA,United Airlines,DTW,SLC,Detroit,Salt Lake City,3223.2,Fog,Clear,43,21,55.4,0,25.6,0.0,6,0
2023-01-03,1,1,20,DL,Delta Air Lines,SEA,SFO,Seattle,San Francisco,1135.9,Clear,Rain,68,12,35.7,0,20.8,1.3,8,0
2023-05-18,5,3,8,F9,Frontier Airlines,LAS,DEN,Las Vegas,Denver,1183.7,Cloudy,Thunderstorm,81,21,46.6,1,19.7,0.0,74,1
2023-09-17,9,6,5,UA,United Airlines,LAX,MIA,Los Angeles,Miami,4417.1,Fog,Clear,78,20,42.7,1,5.3,0.0,258,1
2023-02-10,2,4,14,DL,Delta Air Lines,BOS,PHL,Boston,Philadelphia,520.0,Snow,Snow,65,8,58.4,0,19.1,0.0,8,0
2023-02-05,2,6,9,AS,Alaska Airlines,JFK,PHL,New York JFK,Philadelphia,200.0,Rain,Thunderstorm,70,7,60.3,0,22.2,0.0,7,0
2023-03-24,3,4,19,AA,American Airlines,DEN,PHX,Denver,Phoenix,1125.9,Wind,Clear,100,9,40.1,0,0.9,0.0,35,1
2023-06-18,6,6,12,UA,United Airlines,ATL,LGA,Atlanta,New York LaGuardia,1449.0,Thunderstorm,Thunderstorm,90,13,66.6,0,27.6,14.2,37,1
2023-05-26,5,4,12,AS,Alaska Airlines,BWI,LGA,Baltimore,New York LaGuardia,304.4,Wind,Snow,59,18,56.1,0,20.7,0.0,234,1
2023-10-17,10,1,6,WN,Southwest Airlines,BOS,LGA,Boston,New York LaGuardia,374.5,Fog,Snow,68,3,16.8,0,24.0,0.0,14,0
2023-03-14,3,1,8,B6,JetBlue Airways,ORD,SEA,Chicago O'Hare,Seattle,3866.3,Cloudy,Fog,99,12,39.2,0,31.2,0.0,85,1
2023-01-05,1,3,9,NK,Spirit Airlines,LGA,DFW,New York LaGuardia,Dallas/Fort Worth,2675.4,Thunderstorm,Cloudy,74,4,33.0,0,9.7,0.7,9,0
2023-03-19,3,6,17,AS,Alaska Airlines,LGA,PHL,New York LaGuardia,Philadelphia,209.4,Thunderstorm,Fog,106,16,53.3,0,15.5,0.0,65,1
2023-12-16,12,5,6,B6,JetBlue Airways,DEN,MSP,Denver,Minneapolis,1425.4,Clear,Snow,56,10,15.0,0,25.7,0.0,-3,0
2023-04-15,4,5,10,F9,Frontier Airlines,MCO,SLC,Orlando,Salt Lake City,3720.3,Snow,Rain,75,3,49.0,0,10.4,16.7,2,0
2023-09-08,9,4,8,AA,American Airlines,SFO,DTW,San Francisco,Detroit,4366.5,Snow,Snow,87,15,16.4,0,12.3,3.4,212,1
2023-06-13,6,1,13,DL,Delta Air Lines,DEN,DTW,Denver,Detroit,2392.9,Fog,Snow,84,7,40.0,0,2.0,0.0,3,0
2023-04-14,4,4,9,DL,Delta Air Lines,PHX,BOS,Phoenix,Boston,4561.2,Clear,Wind,62,22,53.3,0,8.3,0.0,15,1
2023-09-29,9,4,10,F9,Frontier Airlines,MSP,BOS,Minneapolis,Boston,2533.8,Clear,Cloudy,65,14,30.3,0,13.7,0.8,3,0
2023-11-19,11,6,12,AA,American Airlines,SLC,DTW,Salt Lake City,Detroit,3220.6,Rain,Wind,49,24,41.8,0,1.9,9.0,-2,0
2023-08-03,8,3,10,NK,Spirit Airlines,MSP,BWI,Minneapolis,Baltimore,1973.6,Snow,Clear,58,1,38.3,0,3.0,0.4,15,1
2023-03-03,3,4,19,NK,Spirit Airlines,LAX,DEN,Los Angeles,Denver,1686.8,Clear,Thunderstorm,122,14,54.9,0,30.5,0.0,25,1
2023-01-06,1,4,21,F9,Frontier Airlines,DFW,SLC,Dallas/Fort Worth,Salt Lake City,1865.0,Rain,Cloudy,76,3,59.0,0,14.0,0.0,15,1
2023-10-12,10,3,19,WN,Southwest Airlines,ORD,SLC,Chicago O'Hare,Salt Lake City,2652.8,Thunderstorm,Thunderstorm,107,16,35.8,0,19.1,0.0,50,1
2023-08-31,8,3,18,AA,American Airlines,DFW,DEN,Dallas/Fort Worth,Denver,1114.3,Thunderstorm,Snow,108,8,35.3,0,24.1,3.5,231,1
2023-04-02,4,6,12,AS,Alaska Airlines,PHX,PHL,Phoenix,Philadelphia,4049.5,Thunderstorm,Cloudy,71,13,54.3,0,6.6,1.9,-4,0
2023-01-05,1,3,10,B6,JetBlue Airways,BOS,DFW,Boston,Dallas/Fort Worth,3111.9,Snow,Cloudy,87,10,36.3,0,38.1,0.0,1,0
2023-02-24,2,4,12,WN,Southwest Airlines,ORD,MIA,Chicago O'Hare,Miami,1936.0,Cloudy,Snow,73,20,66.5,1,14.8,0.5,145,1
2023-01-23,1,0,12,WN,Southwest Airlines,SEA,BWI,Seattle,Baltimore,5184.6,Rain,Snow,74,2,46.8,0,24.7,0.0,120,1
2023-11-28,11,1,17,UA,United Airlines,PHL,LAX,Philadelphia,Los Angeles,4844.4,Wind,Clear,87,10,39.9,0,9.8,0.0,189,1
2023-06-13,6,1,19,DL,Delta Air Lines,JFK,ORD,New York JFK,Chicago O'Hare,1513.6,Fog,Thunderstorm,100,22,44.6,0,6.7,0.0,10,0
2023-08-13,8,6,22,WN,Southwest Airlines,BWI,JFK,Baltimore,New York JFK,315.3,Cloudy,Wind,62,16,23.6,0,24.3,0.0,6,0
2023-07-22,7,5,15,WN,Southwest Airlines,SLC,LAX,Salt Lake City,Los Angeles,1121.3,Clear,Fog,46,16,41.8,0,24.6,0.8,13,0
2023-08-31,8,3,21,DL,Delta Air Lines,DFW,MSP,Dallas/Fort Worth,Minneapolis,1384.5,Cloudy,Clear,79,12,52.5,0,18.4,6.9,142,1
2023-03-06,3,0,19,UA,United Airlines,MIA,LAS,Miami,Las Vegas,3998.3,Thunderstorm,Fog,100,7,34.0,0,16.8,0.0,159,1
2023-09-11,9,0,15,AS,Alaska Airlines,DTW,MSP,Detroit,Minneapolis,1263.9,Rain,Snow,66,9,42.6,1,10.8,0.0,14,0
2023-09-05,9,1,10,AS,Alaska Airlines,LAX,BOS,Los Angeles,Boston,5318.9,Cloudy,Fog,76,21,60.3,0,13.5,17.4,15,1
2023-07-31,7,0,19,AS,Alaska Airlines,LAS,BOS,Las Vegas,Boston,4930.5,Cloudy,Wind,89,8,40.7,0,31.1,0.0,22,1
2023-02-14,2,1,10,AS,Alaska Airlines,SEA,DTW,Seattle,Detroit,4410.3,Wind,Wind,63,22,23.4,0,32.9,6.8,308,1
2023-10-08,10,6,22,DL,Delta Air Lines,BWI,SLC,Baltimore,Salt Lake City,3946.7,Wind,Wind,57,10,82.0,0,15.1,7.6,65,1
2023-02-01,2,2,14,DL,Delta Air Lines,DTW,PHL,Detroit,Philadelphia,914.9,Snow,Snow,53,14,38.3,0,0.0,0.0,127,1
2023-12-19,12,1,6,AS,Alaska Airlines,PHL,BWI,Philadelphia,Baltimore,200.0,Cloudy,Snow,45,15,56.2,0,34.0,0.0,8,0
2023-04-24,4,0,12,DL,Delta Air Lines,LAX,BWI,Los Angeles,Baltimore,4642.8,Fog,Wind,82,9,60.6,0,24.4,0.0,10,0
2023-05-03,5,2,15,F9,Frontier Airlines,MIA,JFK,Miami,New York JFK,1828.7,Rain,Wind,64,19,62.4,0,1.4,0.0,15,1
2023-06-11,6,6,20,UA,United Airlines,CLT,LAX,Charlotte,Los Angeles,4282.2,Clear,Fog,61,14,30.1,0,12.6,2.6,0,0
2023-03-06,3,0,20,NK,Spirit Airlines,MIA,CLT,Miami,Charlotte,1030.3,Wind,Thunderstorm,80,3,58.7,0,25.4,0.0,9,0
2023-06-03,6,5,10,AA,American Airlines,LAX,MIA,Los Angeles,Miami,4300.2,Clear,Clear,87,21,44.6,0,11.6,0.0,5,0
2023-05-04,5,3,10,WN,Southwest Airlines,PHX,SLC,Phoenix,Salt Lake City,837.4,Fog,Cloudy,67,14,68.4,0,16.2,0.0,243,1
2023-10-24,10,1,10,AA,American Airlines,ATL,JFK,Atlanta,New York JFK,1450.7,Thunderstorm,Snow,79,7,54.1,0,20.0,0.0,119,1
2023-04-12,4,2,13,F9,Frontier Airlines,ATL,BOS,Atlanta,Boston,1865.9,Snow,Cloudy,103,23,42.1,0,34.3,0.0,61,1
2023-10-20,10,4,10,UA,United Airlines,DFW,ATL,Dallas/Fort Worth,Atlanta,1366.2,Thunderstorm,Fog,78,19,55.6,0,9.5,0.0,3,0
2023-03-15,3,2,19,AS,Alaska Airlines,JFK,DEN,New York JFK,Denver,3363.1,Fog,Wind,96,1,26.5,1,3.4,0.0,101,1
2023-03-07,3,1,5,UA,United Airlines,SLC,DEN,Salt Lake City,Denver,754.1,Snow,Fog,49,19,51.7,1,13.4,0.0,15,1
2023-12-16,12,5,11,UA,United Airlines,MCO,PHX,Orlando,Phoenix,3477.9,Rain,Cloudy,67,1,53.2,0,14.3,0.0,338,1
2023-02-12,2,6,20,AS,Alaska Airlines,LGA,BWI,New York LaGuardia,Baltimore,454.9,Snow,Snow,78,3,55.4,1,11.1,0.0,16,1
2023-01-19,1,3,6,F9,Frontier Airlines,LAX,LGA,Los Angeles,New York LaGuardia,5029.2,Wind,Cloudy,67,9,42.8,0,9.9,0.0,57,1
2023-02-20,2,0,7,NK,Spirit Airlines,MIA,LAS,Miami,Las Vegas,4028.3,Rain,Rain,103,8,33.6,1,16.0,0.0,171,1
2023-02-22,2,2,8,WN,Southwest Airlines,ORD,DFW,Chicago O'Hare,Dallas/Fort Worth,1417.3,Cloudy,Clear,100,2,29.6,0,20.1,0.0,-4,0
2023-01-21,1,5,16,NK,Spirit Airlines,CLT,ORD,Charlotte,Chicago O'Hare,1118.8,Clear,Thunderstorm,62,21,63.5,0,11.3,0.0,2,0
2023-02-27,2,0,19,DL,Delta Air Lines,DFW,DEN,Dallas/Fort Worth,Denver,1041.2,Cloudy,Clear,94,14,42.4,0,5.1,2.3,10,0
2023-04-13,4,3,12,AS,Alaska Airlines,ORD,LAS,Chicago O'Hare,Las Vegas,3061.8,Fog,Snow,90,20,43.5,0,4.5,1.4,-3,0
2023-12-29,12,4,9,AA,American Airlines,ORD,MCO,Chicago O'Hare,Orlando,1628.6,Snow,Fog,90,16,59.3,0,4.0,0.0,57,1
2023-06-15,6,3,19,WN,Southwest Airlines,CLT,LAS,Charlotte,Las Vegas,3837.5,Cloudy,Rain,97,11,15.0,0,1.4,0.5,5,0
2023-09-16,9,5,13,NK,Spirit Airlines,SLC,DFW,Salt Lake City,Dallas/Fort Worth,1894.5,Cloudy,Cloudy,60,23,35.5,0,11.7,0.0,58,1
2023-12-29,12,4,12,AS,Alaska Airlines,CLT,PHX,Charlotte,Phoenix,3472.5,Clear,Cloudy,63,17,59.3,0,18.9,0.0,7,0
2023-06-11,6,6,17,AA,American Airlines,DEN,PHL,Denver,Philadelphia,3301.2,Thunderstorm,Clear,110,20,45.2,0,7.0,0.0,124,1
2023-07-20,7,3,17,UA,United Airlines,ATL,MCO,Atlanta,Orlando,751.0,Clear,Rain,110,1,47.3,0,0.0,0.0,15,1
2023-05-20,5,5,5,AA,American Airlines,DTW,MIA,Detroit,Miami,1828.1,Wind,Clear,51,16,31.0,0,6.0,0.0,19,1
2023-01-15,1,6,10,DL,Delta Air Lines,PHL,ATL,Philadelphia,Atlanta,1225.2,Cloudy,Fog,57,19,27.2,0,21.7,0.0,105,1
2023-06-17,6,5,12,NK,Spirit Airlines,MIA,DEN,Miami,Denver,3218.0,Fog,Clear,84,12,49.2,0,18.9,0.0,91,1
2023-07-14,7,4,17,NK,Spirit Airlines,SLC,SFO,Salt Lake City,San Francisco,1235.7,Clear,Fog,72,13,66.5,0,18.4,6.1,8,0
2023-09-20,9,2,7,DL,Delta Air Lines,ATL,SFO,Atlanta,San Francisco,4284.9,Clear,Snow,108,4,53.6,0,22.1,0.0,49,1
2023-11-30,11,3,16,UA,United Airlines,BWI,MIA,Baltimore,Miami,1532.6,Fog,Wind,50,19,40.5,0,10.2,0.0,-5,0
2023-10-02,10,0,15,B6,JetBlue Airways,LAS,DTW,Las Vegas,Detroit,3557.7,Fog,Snow,67,8,65.2,0,21.8,4.4,15,1
2023-02-14,2,1,7,WN,Southwest Airlines,JFK,SLC,New York JFK,Salt Lake City,4261.5,Cloudy,Wind,101,7,74.1,0,19.6,0.0,-1,0
2023-06-24,6,5,20,UA,United Airlines,SEA,PHX,Seattle,Phoenix,1858.3,Clear,Clear,73,14,40.6,0,8.3,0.2,15,1
2023-10-24,10,1,16,AA,American Airlines,MIA,ATL,Miami,Atlanta,942.2,Clear,Snow,79,16,54.9,0,10.5,0.0,8,0
2023-10-21,10,5,22,AS,Alaska Airlines,MCO,PHL,Orlando,Philadelphia,1487.6,Snow,Rain,80,21,40.6,1,28.2,3.4,190,1
2023-09-22,9,4,22,AS,Alaska Airlines,LGA,JFK,New York LaGuardia,New York JFK,200.0,Rain,Thunderstorm,94,2,45.8,0,11.8,0.0,15,1
2023-12-14,12,3,19,UA,United Airlines,LAX,PHL,Los Angeles,Philadelphia,4904.8,Cloudy,Snow,117,7,64.2,0,14.0,0.0,103,1
2023-05-25,5,3,7,AA,American Airlines,SLC,PHL,Salt Lake City,Philadelphia,4133.8,Rain,Fog,76,3,43.1,0,10.9,0.0,-4,0
2023-02-26,2,6,9,DL,Delta Air Lines,CLT,MCO,Charlotte,Orlando,799.3,Wind,Rain,68,4,45.8,0,12.1,0.0,15,1
2023-07-11,7,1,20,WN,Southwest Airlines,ATL,BOS,Atlanta,Boston,1810.9,Wind,Clear,105,6,53.9,0,13.1,12.1,6,0
2023-07-10,7,0,12,WN,Southwest Airlines,PHL,MIA,Philadelphia,Miami,1635.5,Thunderstorm,Thunderstorm,73,3,48.3,0,23.3,0.0,114,1
2023-09-21,9,3,19,DL,Delta Air Lines,DEN,SFO,Denver,San Francisco,1875.0,Clear,Clear,104,2,40.7,0,17.6,0.0,15,1
2023-09-27,9,2,20,NK,Spirit Airlines,JFK,PHX,New York JFK,Phoenix,4311.7,Cloudy,Snow,73,8,34.5,0,21.1,1.1,50,1
2023-06-21,6,2,19,B6,JetBlue Airways,BOS,MSP,Boston,Minneapolis,2580.5,Wind,Clear,101,9,49.4,0,18.3,0.0,20,1
2023-08-31,8,3,11,AS,Alaska Airlines,PHL,SEA,Philadelphia,Seattle,5290.9,Cloudy,Fog,60,14,35.1,0,7.5,0.0,14,0
2023-02-15,2,2,19,WN,Southwest Airlines,LGA,ATL,New York LaGuardia,Atlanta,1333.9,Snow,Thunderstorm,99,19,63.8,0,21.7,0.0,15,1
2023-10-16,10,0,19,DL,Delta Air Lines,MSP,SFO,Minneapolis,San Francisco,3328.0,Thunderstorm,Fog,75,22,60.2,0,1.7,0.0,31,1
2023-05-21,5,6,22,NK,Spirit Airlines,DEN,LAS,Denver,Las Vegas,1223.3,Rain,Clear,83,22,32.6,0,10.7,0.0,6,0
2023-12-16,12,5,15,AA,American Airlines,MSP,PHL,Minneapolis,Philadelphia,2023.3,Snow,Cloudy,66,12,61.0,0,12.3,1.6,73,1
2023-12-09,12,5,9,AS,Alaska Airlines,JFK,LAS,New York JFK,Las Vegas,4567.4,Cloudy,Rain,88,2,30.4,0,36.3,0.0,155,1
2023-12-31,12,6,13,AA,American Airlines,ATL,PHL,Atlanta,Philadelphia,1230.4,Cloudy,Snow,97,21,37.8,0,38.9,0.0,10,0
2023-12-31,12,6,12,UA,United Airlines,LAX,MIA,Los Angeles,Miami,4365.9,Rain,Rain,95,13,36.8,0,21.6,0.0,25,1
2023-08-26,8,5,13,AA,American Airlines,PHL,JFK,Philadelphia,New York JFK,200.0,Thunderstorm,Clear,71,24,38.3,0,0.0,2.3,15,1
2023-04-19,4,2,9,B6,JetBlue Airways,PHX,MCO,Phoenix,Orlando,3510.6,Clear,Cloudy,61,14,56.3,1,23.5,0.0,-5,0
2023-07-13,7,3,20,F9,Frontier Airlines,MSP,ATL,Minneapolis,Atlanta,1666.0,Clear,Rain,63,24,62.2,0,25.7,0.0,3,0
2023-11-03,11,4,19,AS,Alaska Airlines,LAS,DTW,Las Vegas,Detroit,3603.0,Rain,Rain,78,18,36.6,0,16.4,0.0,31,1
2023-09-26,9,1,10,DL,Delta Air Lines,CLT,BWI,Charlotte,Baltimore,658.4,Cloudy,Cloudy,69,2,40.7,0,11.1,4.2,12,0
2023-11-25,11,5,13,AS,Alaska Airlines,ATL,PHX,Atlanta,Phoenix,3057.6,Cloudy,Fog,96,9,28.4,0,23.1,0.0,14,0
2023-11-25,11,5,8,F9,Frontier Airlines,BOS,BWI,Boston,Baltimore,834.7,Rain,Cloudy,88,16,43.3,0,4.2,0.0,11,0
2023-02-02,2,3,8,F9,Frontier Airlines,SLC,DEN,Salt Lake City,Denver,802.9,Clear,Fog,77,4,53.8,0,21.2,5.5,2,0
2023-02-21,2,1,13,B6,JetBlue Airways,SLC,BOS,Salt Lake City,Boston,4603.4,Rain,Fog,49,16,60.6,0,17.8,0.0,9,0
2023-06-13,6,1,16,NK,Spirit Airlines,MIA,SLC,Miami,Salt Lake City,3902.3,Rain,Clear,75,13,39.5,0,17.5,0.0,-4,0
2023-08-02,8,2,7,DL,Delta Air Lines,LAX,MIA,Los Angeles,Miami,4321.0,Clear,Rain,121,9,34.3,0,23.4,0.0,7,0
2023-07-14,7,4,11,DL,Delta Air Lines,SFO,LAX,San Francisco,Los Angeles,546.8,Clear,Fog,79,4,31.7,0,23.1,0.0,8,0
2023-10-22,10,6,7,DL,Delta Air Lines,CLT,DFW,Charlotte,Dallas/Fort Worth,1813.7,Wind,Rain,80,6,38.2,0,44.3,8.0,14,0
2023-10-29,10,6,15,AS,Alaska Airlines,MCO,SEA,Orlando,Seattle,4927.8,Wind,Cloudy,64,3,47.0,0,11.9,0.0,15,1
2023-11-11,11,5,14,DL,Delta Air Lines,DEN,PHX,Denver,Phoenix,1064.8,Rain,Thunderstorm,79,17,48.2,1,8.2,0.0,507,1
2023-07-10,7,0,14,UA,United Airlines,SFO,ORD,San Francisco,Chicago O'Hare,3880.5,Snow,Cloudy,68,17,26.8,0,2.1,0.0,69,1
2023-12-15,12,4,11,B6,JetBlue Airways,PHX,MSP,Phoenix,Minneapolis,2513.4,Rain,Snow,58,23,43.4,0,29.8,0.0,18,1
2023-08-22,8,1,9,DL,Delta Air Lines,BWI,MCO,Baltimore,Orlando,1200.5,Cloudy,Thunderstorm,59,10,66.4,0,21.6,0.0,6,0
2023-01-13,1,4,18,UA,United Airlines,DEN,BOS,Denver,Boston,3788.0,Cloudy,Cloudy,91,3,51.3,0,3.3,14.2,26,1
2023-10-02,10,0,15,AS,Alaska Airlines,JFK,CLT,New York JFK,Charlotte,1051.6,Clear,Wind,72,17,30.1,0,27.9,0.0,26,1
2023-05-17,5,2,18,UA,United Airlines,CLT,SEA,Charlotte,Seattle,4836.3,Rain,Fog,78,21,47.8,0,9.0,0.0,1,0
